date, store_ID, product_ID, quantity_Sold, revenue 
2025-03-06, 72, HQA-219, 21, 348.26 
2025-02-20, 98, OSJ-768, 49, 133.22 
2025-02-14, 13, NHZ-251, 24, 535.44 
2025-01-26, 69, KJV-479, 26, 804.17 
2025-02-13, STORE_ERROR, CDG-391, 32, 117.22 
2025-02-21, 14, GUI-260, None, 235.37 
2025-03-29, 83, GAZ-629, 41, 47.23 
2025-02-08, 4, KAK-622, 8, 472.72 
2025-03-13, 24, MEB-357, 2, 637.44 
2025-01-29, 100, GLM-017, 3, 868.13 
2025-02-28, 96, COE-007, QUANTITY_ERROR, 355.18 
2025-02-18, 29, ZES-128, 40, 293.8 
2025-03-05, 40, YMP-877, 14, REVENUE_ERROR 
, 58, AKZ-462, 14, 335.67 
2025-02-22, None, KGB-502, 12, 967.44 
2025-03-28, 98, CLV-898, 41, REVENUE_ERROR 
2025-02-19, 9, OHU-003, 40, 88.59 
2025-02-11, 37, ATV-300, 37, 877.02 
2025-02-24, 73, None, 41, 826.67 
2025-03-22, 35, EAG-489, QUANTITY_ERROR, 496.14 
2025-03-25, 26, MHV-590, 13, 807.9 
DATE_ERROR, 46, FHS-976, None, REVENUE_ERROR 
2025-03-14, 10, DCX-027, 11, 422.53 
2025-02-01, 69, KFF-282, None, 966.07 
2025-03-03, 84, IIV-015, 23, 57.72 
2025-04-02, 27, NUK-992, 28, 643.04 
2025-01-11, 25, JNP-770, 12, 88.27 
2025-01-21, 5, PRODUCT_ERROR, None, 291.1 
2025-02-14, 12, ADF-178, 9, 501.93 
2025-02-15, 38, QYE-210, 20, 851.64 
2025-01-25, 82, TEY-949, 8, 272.82 
2025-03-31, 49, None, 20, 941.54 
2025-01-30, 70, XIY-380, 31, 476.6 
2025-01-19, 79, HHJ-434, 8, REVENUE_ERROR 
None, 17, PRODUCT_ERROR, 29, 759.52 
2025-03-06, 12, YRR-904, 1, 843.36 
2025-03-09, 65, PRODUCT_ERROR, 28, 698.58 
2025-02-02, 54, SLL-117, 17, 869.71 
2025-03-02, 94, IOK-955, QUANTITY_ERROR, 520.67 
DATE_ERROR, 50, PRODUCT_ERROR, 29, 385.13 
2025-01-03, 48, CWR-744, 36, REVENUE_ERROR 
2025-02-01, 38, , 14, 278.77 
2025-04-01, , NER-062, 49, 317.23 
2025-01-30, 57, CLK-673, 26, 408.82 
2025-01-27, 25, TMH-044, 16, 981.68 
2025-01-14, 96, NNH-634, 5, 915.18 
2025-02-21, 73, WPW-214, 9, 46.83 
2025-03-27, 11, KNE-346, 27, 690.09 
2025-02-21, STORE_ERROR, QWO-874, None, 910.24 
DATE_ERROR, 43, IYH-864, 20, 260.0 
2025-02-09, 19, WZX-380, 50, 970.08 
2025-01-02, 52, STG-264, 5, 807.46 
2025-03-03, 58, FBC-179, 46, 532.17 
None, None, PRODUCT_ERROR, 39, 80.95 
2025-01-29, 71, LFY-218, 31, 193.39 
2025-03-08, 59, SHL-162, 1, 536.15 
2025-03-04, 61, MGC-040, 4, 716.95 
2025-03-25, 83, OLZ-902, None, 365.22 
2025-01-28, 32, KLE-827, QUANTITY_ERROR, 538.51 
2025-02-19, 26, VKU-270, 36, REVENUE_ERROR 
2025-03-05, 88, ANH-766, 47, 635.19 
2025-03-31, 64, ZWN-987, 1, 55.45 
2025-01-12, 33, ISK-681, 12, 89.64 
2025-03-15, 48, GQP-282, 44, 535.98 
2025-01-07, 83, NSG-931, QUANTITY_ERROR,  
2025-02-27, , None, QUANTITY_ERROR, 472.71 
2025-02-13, 15, GOY-187, 36, 617.87 
2025-01-04, 71, TJQ-046, 20, 330.9 
2025-01-12, 2, SNU-854, 29, None 
2025-03-04, 72, DNB-599, 29, 874.66 
2025-01-24, 94, WUT-256, , None 
None, 28, RQX-877, 33, REVENUE_ERROR 
None, 25, GWB-122, 49, None 
2025-01-20, 5, ELY-609, 38, 908.4 
2025-03-30, 37, UEU-560, 48, 430.36 
2025-03-07, 12, ATL-521, 5, 239.68 
2025-01-10, STORE_ERROR, CMB-878, 11, 925.09 
2025-01-05, 83, BLT-461, 15, 133.26 
2025-03-31, 70, UJY-111, 8, None 
2025-01-17, 73, WGZ-270, 18, 256.95 
2025-01-25, 76, EUD-414, QUANTITY_ERROR, 93.62 
2025-01-04, 7, BYI-881, 13, 715.09 
2025-03-30, 42, CCH-028, 35, None 
2025-03-24, 22, SHM-870, 15, 656.38 
2025-01-13, 62, XUP-157, 20, 368.49 
2025-01-07, 38, THM-874, 50, 905.56 
2025-03-31, 68, KJE-044, QUANTITY_ERROR, 824.81 
2025-03-09, 32, TXP-910, , 931.05 
2025-03-30, 74, ZWI-590, 30, 475.55 
2025-01-19, 96, WPW-120, 46, REVENUE_ERROR 
2025-01-03, 22, IUO-320, 35, 650.65 
2025-03-15, 17, ADG-759, 9, 517.37 
2025-04-01, 37, NPF-915, 45, 664.24 
None, STORE_ERROR, AML-133, 33, REVENUE_ERROR 
2025-03-06, 87, TMO-461, 13, 358.02 
None, STORE_ERROR, HSJ-655, 26, 672.5 
2025-02-06, 92, PRODUCT_ERROR, QUANTITY_ERROR, 744.34 
2025-03-22, 4, WLD-548, QUANTITY_ERROR, 120.14 
2025-02-24, 83, VCQ-332, 4, REVENUE_ERROR 
None, None, TCR-724, None, 559.83 
2025-03-05, 96, JUF-506, 14, 914.85 
None, 60, LJF-805, 14, 716.68 
2025-03-26, 58, JHW-524, 12, 741.03 
2025-02-16, 80, UAV-693, 34, 50.7 
2025-02-06, 17, LMC-496, 11, 199.33 
2025-02-20, 93, TVF-130, 21, 13.88 
None, 16, NOJ-613, QUANTITY_ERROR, 694.83 
2025-01-28, 37, None, 20, None 
2025-03-18, 50, NOR-525, 28, 453.59 
2025-01-08, 32, ECQ-059, 35, 862.1 
2025-03-18, 22, PLC-809, 28, 77.7 
2025-01-18, 26, RYE-875, 41, 530.66 
2025-01-04, 35, FHS-421, 27, 378.75 
2025-01-12, 50, PFP-757, 34, 238.01 
2025-02-05, 59, JIT-646, 27, 691.14 
2025-02-01, 10, MOL-277, 24, 196.05 
, 6, FWM-165, 34, 274.24 
DATE_ERROR, 1, DSR-688, 24, 498.83 
2025-02-19, 22, YCS-871, 8, REVENUE_ERROR 
2025-02-18, 9, AAD-921, 19, 352.36 
2025-01-29, None, LFG-882, 15, 456.42 
2025-04-01, 62, CZQ-543, QUANTITY_ERROR, 721.57 
2025-01-01, 43, TFM-098, 22, 245.04 
2025-02-04, 39, DZI-064, 15, 911.19 
2025-03-22, 58, YYI-159, 38, 715.55 
2025-01-15, 84, MMH-502, , 857.34 
2025-04-02, 30, FTS-836, 14, None 
2025-01-04, 14, XSP-260, 40, 745.37 
2025-03-26, 32, KFG-743, 19, 972.49 
2025-02-15, 27, TRB-892, None, 853.49 
None, 93, KBT-771, 31, None 
2025-03-16, 40, ACE-292, 33, 292.89 
DATE_ERROR, 45, XQR-355, 27, REVENUE_ERROR 
DATE_ERROR, 97, AIN-106, 32, 53.27 
2025-02-28, 35, ENG-986, 3, 531.23 
2025-02-15, 21, DRH-317, 14, 291.87 
2025-01-05, None, PVX-451, 20, REVENUE_ERROR 
2025-02-12, 41, WIC-125, QUANTITY_ERROR, 549.76 
2025-02-13, 89, OCL-843, 34, 900.1 
DATE_ERROR, 89, NQC-283, 2, REVENUE_ERROR 
2025-02-07, 9, IRQ-603, 44, 751.64 
2025-02-04, STORE_ERROR, MLT-417, 3, 701.41 
2025-01-13, None, PRODUCT_ERROR, 35, 944.09 
2025-02-03, STORE_ERROR, LEE-837, 2, REVENUE_ERROR 
2025-01-26, 73, FKF-077, , 548.29 
2025-01-15, 25, JBB-626, 4, 923.91 
2025-02-10, 73, PRODUCT_ERROR, 34, 453.83 
2025-01-17, 51, , 45, 785.81 
2025-01-19, 30, HUI-614, 26, 200.19 
2025-01-26, STORE_ERROR, XUL-918, 1, 697.63 
None, 78, MJB-081, 42, 841.21 
2025-04-02, 86, , QUANTITY_ERROR, 303.74 
2025-01-24, 80, PAN-896, 44, 742.58 
, None, VYP-041, None, 26.17 
2025-02-24, 41, , 20, 566.13 
DATE_ERROR, 98, EDN-950, QUANTITY_ERROR, 99.84 
2025-03-31, 60, LXB-285, 18, 393.49 
DATE_ERROR, 25, CSP-114, 12, 535.25 
2025-02-07, 30, ZRK-508, 45, 209.78 
2025-02-12, 61, TXB-091, 27, 245.16 
2025-01-14, 90, MVV-053, 47, REVENUE_ERROR 
2025-03-30, STORE_ERROR, FBR-798, 37, 373.19 
2025-03-07, 7, XZP-970, 35, 423.09 
2025-03-23, 46, MRM-306, QUANTITY_ERROR, 352.14 
2025-04-01, 2, , 16, 212.66 
2025-01-03, 25, HKD-836, 23, 975.8 
2025-01-14, 87, CQA-648, 21, REVENUE_ERROR 
2025-02-17, 77, WBW-589, 17, 658.08 
2025-01-18, 26, PRODUCT_ERROR, 22, 387.17 
DATE_ERROR, 27, VTD-725, 28, 739.62 
2025-03-20, 74, VSX-751, 47, 30.17 
2025-02-04, 61, DJW-553, 9, 171.38 
2025-02-21, 77, WKI-480, None, 184.57 
, 5, WJJ-529, 40, 342.9 
2025-03-03, 53, SFC-735, 27, 761.18 
2025-02-10, 79, VBI-736, 46,  
2025-03-06, 74, YVI-988, 5, 80.84 
2025-01-20, 14, None, 17, 123.29 
2025-01-26, 72, UTQ-515, 31, 479.77 
2025-02-14, 31, KZE-277, 45, 356.19 
2025-02-21, 34, GBR-998, 28, 295.15 
2025-03-24, 63, AAW-174, 17, 234.56 
2025-03-02, 4, GCE-943, 31, 529.66 
2025-02-20, 44, UZA-783, 38, 90.53 
2025-03-22, 27, BTM-246, 30, 99.76 
2025-02-20, None, WOC-235, 35, 457.69 
2025-02-02, 64, UXV-774, 26, 22.53 
2025-01-05, 2, CKS-184, None, 34.47 
2025-02-12, 28, SXE-287, 25, 411.63 
2025-01-25, STORE_ERROR, CRU-381, 21, 101.31 
2025-03-25, 91, AHU-053, 25, REVENUE_ERROR 
2025-01-21, 5, EZE-078, 30, 36.01 
2025-02-06, 16, MNR-081, 16, None 
2025-02-22, 13, CDR-287, 4, 619.97 
2025-02-23, 64, LVD-212, 49, 389.3 
2025-01-02, 8, UPM-564, 40, 40.36 
2025-01-24, 13, XRW-266, 48, 334.48 
2025-02-17, 29, None, 47, 342.72 
2025-01-02, 66, SHY-420, 11, 394.2 
2025-02-13, 67, RYB-584, 44, 961.2 
2025-01-24, 8, , 8, 83.36 
2025-04-01, 37, UEU-501, 48, 108.51 
2025-02-21, 5, DVO-418, 23, 458.82 
2025-01-14, 69, CIN-626, 49, REVENUE_ERROR 
2025-02-06, 87, YYQ-751, QUANTITY_ERROR, 885.72 
2025-03-11, 83, PCR-910, 27, 433.16 
2025-03-28, 81, None, 23, 428.47 
2025-02-10, 11, QXR-400, QUANTITY_ERROR, None 
2025-01-26, 82, IXZ-556, 8, 10.89 
2025-02-05, 69, WMM-225, 13, 19.54 
2025-03-08, 99, , None, REVENUE_ERROR 
, 55, UEC-926, 48, 145.75 
2025-02-16, 63, EQQ-310, 34, 482.92 
2025-02-02, 70, JGP-419, 1, 966.79 
None, 99, UKN-074, 8, 484.09 
2025-01-26, , LKR-839, 21, 906.92 
2025-02-05, 17, FVT-279, 10, 44.57 
2025-01-07, STORE_ERROR, WJZ-019, 34, 344.7 
2025-03-05, 20, NZZ-991, 6, 495.1 
2025-03-17, 48, KAM-773, 46, 344.57 
None, 38, VIM-037, 47, 377.21 
2025-02-25, None, HJY-218, 37, 71.84 
2025-02-11, 18, IGJ-437, 46, 795.31 
2025-03-05, STORE_ERROR, JRW-122, 5, 45.19 
2025-03-07, 84, PRODUCT_ERROR, None, 42.41 
2025-01-09, 75, KMB-035, 11, 96.94 
2025-01-30, 70, HQR-507, 29, 672.22 
None, 100, GSK-683, 13, 210.8 
2025-03-22, 78, PMS-024, 18, 985.37 
None, 74, BRI-304, None, 975.77 
2025-03-30, 81, NXC-191, 20, REVENUE_ERROR 
2025-02-01, 39, UXP-432, 46, 890.99 
2025-04-01, 1, AXJ-252, 44, None 
2025-02-24, 34, IWR-087, 35, 825.16 
2025-01-23, 21, UEM-084, 47, 640.99 
2025-03-26, 49, RQK-997, 39, 100.95 
2025-01-21, STORE_ERROR, BJQ-426, None, REVENUE_ERROR 
2025-02-23, 37, LOP-955, 24, 868.38 
2025-03-24, 30, AXI-688, 38, 944.28 
2025-02-17, 97, FTF-478, 9, 109.39 
2025-01-21, 50, QRB-744, 44, 867.38 
2025-01-26, None, SQV-515, 23, 241.16 
2025-03-19, 81, PRODUCT_ERROR, 29, None 
, 57, EMF-112, 16, 507.47 
2025-01-16, 17, WKH-252, 30, 520.41 
2025-02-17, 95, GRW-046, 37, 835.29 
2025-02-22, None, LZA-082, 20, 793.14 
2025-04-02, 37, , 47, 673.09 
2025-02-27, None, KTA-542, 49, 272.55 
DATE_ERROR, 31, EOQ-673, 1, 37.15 
2025-01-07, 99, PRODUCT_ERROR, 15, 607.46 
2025-03-11, 87, None, 11, 961.7 
2025-01-20, 26, WCH-636, None, 483.41 
2025-03-27, STORE_ERROR, ZBZ-173, QUANTITY_ERROR, 49.28 
2025-02-04, 13, WGU-912, 13, 663.96 
2025-01-30, STORE_ERROR, NND-480, 14, 180.13 
2025-02-03, 56, EEW-015, 16, 595.95 
2025-01-30, 47, QAI-039, QUANTITY_ERROR, 206.99 
2025-01-03, 68, SVY-385, 28, 128.03 
2025-03-08, 81, None, 14, 262.24 
2025-03-19, 72, PUA-599, 47, 167.05 
2025-03-08, 78, MHV-327, 36, 73.43 
2025-02-28, 26, SZN-593, 47, 255.31 
2025-02-04, 41, VOH-092, 9, 257.52 
2025-03-02, 63, GAU-606, 3, 535.15 
2025-01-10, 8, AMR-477, 3, 248.42 
2025-03-22, 19, IJU-050, 7, 764.42 
2025-03-27, 78, PRODUCT_ERROR, 19, 391.16 
2025-03-02, 12, CVV-663, 26, 179.36 
2025-01-01, 76, WSA-705, 24, 74.24 
2025-02-22, STORE_ERROR, CMN-684, 29, 375.05 
2025-01-19, 81, WOM-117, 24, 946.6 
2025-02-19, 68, FON-537, 35, 98.86 
2025-03-02, 64, TWU-114, 29, 829.73 
2025-03-21, 66, DEU-871, 6, 442.09 
2025-03-11, 22, ZYU-797, 16, 725.12 
2025-03-21, 82, DKW-952, 41, None 
2025-02-03, 55, EXB-088, 29, 982.29 
2025-03-01, 70, FTL-990, 9, 585.29 
2025-03-28, 66, HNW-548, 7, 923.54 
2025-02-27, 19, AHA-395, 25, 789.63 
2025-02-17, 45, IBO-981, 14, 27.6 
2025-03-17, None, , 32, 579.88 
2025-01-14, 1, WAY-596, 39, 756.58 
2025-03-17, 58, SSW-899, 48, 559.49 
None, 63, IHY-418, QUANTITY_ERROR, 325.06 
2025-03-30, , NGN-275, 26, 918.3 
2025-02-06, None, WGY-821, 45, 819.08 
2025-02-11, , NEQ-826, 41, 453.76 
2025-01-27, 56, BMQ-918, 21, 80.63 
2025-03-04, 69, None, 22, 474.23 
2025-03-24, 33, OOK-096, 12, 61.59 
2025-01-13, 45, JIC-882, 12, 421.67 
None, 4, NDC-381, 45, 249.39 
2025-02-17, 49, NJP-036, 6, 875.75 
2025-02-09, 55, XOD-451, 49, 767.99 
2025-01-12, , TXO-402, , 321.66 
2025-01-11, 22, KWS-891, 12, 216.6 
2025-01-02, 26, , 46, 883.38 
2025-01-05, 58, JBL-898, 42, 133.77 
2025-01-25, STORE_ERROR, XEW-311, 48, 480.77 
2025-02-20, 44, MBM-736, 38, 739.08 
2025-02-06, 5, RRS-748, 37, 309.97 
2025-03-05, 10, WGE-022, 49, None 
2025-02-17, 97, CPD-877, None, 845.79 
None, 91, IWY-322, 31, 261.26 
2025-03-21, 96, PXX-214, 39, 442.8 
2025-03-23, 1, LZC-713, 18, 123.89 
2025-02-21, 28, MOT-834, 24, 936.05 
2025-02-16, , BDD-845, 27, 346.76 
2025-03-30, 40, None, 34, 359.11 
2025-03-13, None, TSV-625, 28, 845.42 
2025-03-16, 56, PRODUCT_ERROR, 35, 527.45 
DATE_ERROR, , ZAF-821, 17, 544.21 
2025-02-22, 65, LRW-709, 31, None 
2025-03-27, 85, FUW-246, 46, REVENUE_ERROR 
2025-03-16, 84, KMX-206, 40, 916.4 
DATE_ERROR, 10, OUG-243, 14, 471.16 
2025-03-11, 47, None, 46, 33.63 
2025-01-11, 72, SGR-920, 39, 149.4 
2025-02-23, 62, GBW-882, 8, 373.67 
2025-01-23, , DHU-901, 41, 270.56 
2025-03-15, 56, None, 40, 161.63 
2025-01-12, 21, CFP-639, 42, 574.8 
2025-03-24, 61, TYL-382, 25, 115.13 
2025-02-04, 27, HBN-847, 42, 100.59 
2025-01-09, 84, VUQ-166, 5, REVENUE_ERROR 
2025-03-27, , UXU-030, 24, 639.28 
2025-01-09, 33, BFP-507, 3, 258.76 
2025-01-11, 83, JKZ-838, 10, 812.66 
2025-01-23, 31, GVJ-375, 18, 720.22 
2025-02-02, 15, IQE-123, 39, 774.81 
2025-02-01, 90, QSS-561, 15, None 
2025-03-09, 27, ZEI-029, 42,  
2025-01-01, 65, OPD-352, 1, 257.52 
2025-02-03, 29, RJZ-358, QUANTITY_ERROR, 366.58 
2025-01-20, 15, XMZ-236, 26, 569.2 
2025-03-15, 84, MRO-303, 18, 115.3 
2025-02-20, 92, KOZ-287, 26, 547.31 
2025-01-30, 42, DQA-158, 17, 90.85 
2025-03-03, STORE_ERROR, DIH-713, 28, 99.4 
2025-01-30, 76, PVC-618, QUANTITY_ERROR, REVENUE_ERROR 
2025-01-29, 86, JHJ-069, 48, 767.09 
2025-01-17, 48, PRODUCT_ERROR, 24, 468.76 
None, 40, CHA-432, 32, 326.83 
DATE_ERROR, None, HAV-928, 19, REVENUE_ERROR 
2025-03-06, 49, PIT-974, QUANTITY_ERROR, 328.72 
2025-03-21, 76, PUE-819, 41, 181.43 
2025-02-15, 8, NNO-165, 38, 96.21 
2025-02-21, 83, PDB-267, 18, 715.85 
2025-03-16, 79, SCN-959, , 168.95 
2025-02-21, None, DLF-092, 47, 414.24 
2025-03-08, 48, EPH-029, 39, 539.66 
2025-02-07, 95, RZI-017, 12, 14.42 
2025-01-29, 57, PQG-237, QUANTITY_ERROR, 711.89 
, 30, CLY-259, 6, 786.42 
2025-02-22, 9, JWO-091, 8, 457.94 
2025-02-01, 73, XBN-027, None, 885.96 
2025-03-27, 68, FVU-674, 18, 929.12 
2025-03-31, 17, TIP-202, 20, 550.78 
2025-02-21, 83, AFC-621, None, 50.67 
2025-01-19, 9, OHQ-324, 30, 378.68 
2025-01-23, 80, YXD-613, 50, 543.95 
2025-03-31, 57, BAA-651, 23, 657.15 
2025-03-11, 46, None, 3,  
2025-02-14, 69, None, 25, 337.88 
None, STORE_ERROR, AKX-526, 24, 259.12 
2025-02-06, 90, PRODUCT_ERROR, 17, 521.46 
2025-01-06, 17, None, 9, 553.45 
2025-03-25, 21, MYN-155, 6, 953.02 
2025-01-09, 62, TKZ-801, 47, REVENUE_ERROR 
2025-03-12, 70, UIE-319, 3, 698.11 
2025-01-30, 96, SOR-862, 41, 514.38 
None, 39, UTD-290, 9, 86.71 
2025-02-22, 32, KDU-528, 36, 374.49 
2025-02-22, 93, CNA-847, None, 879.37 
2025-01-04, 32, INC-528, 25, 804.62 
2025-02-28, 62, LVU-937, QUANTITY_ERROR, 687.91 
2025-02-20, 64, TXD-691, 40, 804.66 
2025-01-22, 62, OEI-641, 31, 343.99 
2025-02-27, None, ZNK-417, None, 876.94 
2025-03-23, 15, DXB-428, 11, 386.24 
2025-02-08, 51, , 1, 472.34 
2025-02-02, 35, EMT-050, 41, 595.81 
2025-03-22, , WGZ-782, 50, 15.33 
2025-02-11, 11, ZGF-093, 28, 706.09 
2025-02-25, 17, HXE-812, 30, 17.79 
2025-01-13, 5, UAA-626, 33, 986.02 
2025-02-26, 18, ZOS-296, 39, 152.55 
2025-01-29, 64, ZBW-558, 27, 57.9 
2025-01-26, 16, HQD-891, 48, 823.27 
2025-01-03, 58, None, 29, 111.62 
2025-01-31, 76, TCP-420, 40, REVENUE_ERROR 
2025-02-05, 58, MYX-609, 7, 87.84 
2025-01-22, 33, None, 49, 719.64 
2025-03-09, 21, WNK-045, 25, 828.98 
2025-01-15, 54, XZQ-749, 5, 759.09 
2025-03-15, 20, NWI-169, 15, 922.85 
2025-03-19, 84, RKT-532, 19, 65.12 
2025-01-11, 32, SYA-652, 26, 889.39 
2025-03-28, 3, SAP-434, QUANTITY_ERROR, 707.29 
2025-01-21, 89, YDO-691, 39, REVENUE_ERROR 
2025-04-01, 29, VHD-545, QUANTITY_ERROR, 662.67 
None, 83, LYD-985, 3, 663.78 
2025-03-13, 9, FWH-051, 12, 33.31 
2025-02-12, 84, GJB-182, 29, 748.72 
2025-01-21, 56, XLE-185, 12, 542.86 
2025-03-23, 75, EPP-469, 40, 653.56 
2025-01-13, 78, TLM-171, 23, None 
2025-02-09, None, RWO-444, 38, 123.94 
2025-02-26, 17, TFY-472, 3, 767.61 
2025-03-03, 26, IYS-586, 20, 932.19 
DATE_ERROR, 14, UNO-152, 43, 409.39 
2025-03-16, 89, , 35, None 
DATE_ERROR, 5, ZHX-942, 6, 766.2 
None, 85, AZQ-258, 15, 595.17 
2025-01-29, 61, MRE-089, 12, 92.38 
2025-03-17, 42, TPG-849, 18, 437.4 
2025-01-11, 2, NXQ-120, 22, 362.21 
None, 10, DCW-439, 41, 196.85 
2025-02-14, 86, ZGY-051, 31, 852.96 
2025-02-11, 97, PRODUCT_ERROR, None, 756.87 
2025-02-28, 28, MSS-553, 50, REVENUE_ERROR 
2025-04-01, 88, FZO-730, QUANTITY_ERROR, 123.73 
2025-01-20, 18, PRODUCT_ERROR, 18, 541.69 
2025-02-10, 67, AXL-183, 11, 892.79 
None, 94, PRODUCT_ERROR, 43, 872.38 
None, 11, WTI-801, 18, 806.81 
2025-02-20, 13, GNM-306, 45, 726.95 
2025-02-15, 94, AXF-813, 30, 919.49 
2025-03-20, 14, YET-197, 26, 498.87 
2025-02-25, 69, FGH-917, 16, 614.42 
2025-01-27, STORE_ERROR, ZJG-421, 48,  
2025-02-17, 19, TTG-411, 4, 280.37 
2025-03-22, 23, ZBU-742, 19, None 
DATE_ERROR, 77, RRE-869, 44, 724.31 
2025-02-17, , BGT-887, 26, 550.17 
2025-01-03, 35, KRG-963, 40, 989.03 
2025-03-07, 14, NOZ-315, 29, 559.39 
2025-03-20, STORE_ERROR, XZD-260, QUANTITY_ERROR, 856.99 
2025-02-15, 3, AHF-434, 9, None 
2025-02-08, 14, None, 7, 569.35 
2025-02-11, 15, UTZ-014, 44, 978.23 
2025-02-09, 15, EWV-434, 43, 889.55 
2025-02-20, 25, USD-141, 14, 194.16 
2025-03-20, 84, OJI-450, 17, 737.62 
2025-03-08, 82, GOV-864, 50, 502.95 
2025-01-20, 79, DZM-959, 5, 947.36 
2025-01-21, , VDV-457, 39, 716.2 
None, 52, PRODUCT_ERROR, 33, REVENUE_ERROR 
2025-03-15, 77, None, QUANTITY_ERROR, None 
2025-03-03, 5, SNF-145, 7, 788.28 
2025-03-19, 43, NTL-572, QUANTITY_ERROR, 133.67 
2025-02-17, 82, SCI-233, 29, REVENUE_ERROR 
DATE_ERROR, 40, KRB-020, 28, 866.52 
2025-01-18, 44, PTU-451, 18, 278.05 
2025-02-18, None, OOE-332, 18, 602.65 
2025-03-29, 16, YXJ-766, 29, 132.15 
2025-01-21, 15, None, , 330.74 
2025-01-26, 39, ZCT-009, 35, 902.77 
2025-02-27, 92, NHE-340, 46, 911.33 
2025-02-16, 63, LAA-332, 2, 89.29 
2025-02-13, 10, XYU-759, 24, 949.58 
2025-02-24, 25, LOQ-814, 44, 386.21 
2025-04-02, 34, IZK-822, 23, 553.83 
2025-02-07, 13, DFD-999, 36, 988.51 
2025-01-31, 13, TVX-848, 41, 183.67 
2025-02-08, 45, VGP-227, 35, 876.59 
2025-03-15, 10, PKD-172, 10, 659.98 
2025-03-22, STORE_ERROR, MUH-098, 24, 134.18 
2025-02-04, 35, ZJT-906, 32, 961.29 
2025-02-20, 78, LLL-950, 45, 300.23 
2025-03-05, 29, YBH-566, 13, 999.36 
2025-03-25, 88, MSG-222, 14, REVENUE_ERROR 
None, 99, MRQ-963, 2,  
2025-01-14, 47, PRODUCT_ERROR, 36,  
None, 21, PRODUCT_ERROR, 48, None 
2025-01-19, 48, XCA-099, 39, 381.21 
2025-02-09, 80, None, 10, 869.3 
2025-02-05, 19, VWY-805, 37, 417.68 
2025-02-03, , LKW-956, 21, 880.07 
2025-01-28, 86, AGE-122, 32, 297.33 
2025-02-09, 23, CIP-991, 15, 86.41 
2025-01-19, 57, VOV-933, 17, 291.78 
2025-03-06, 53, ZMK-704, 18, REVENUE_ERROR 
2025-03-29, 24, KCS-149, None,  
2025-01-10, 57, DQU-128, 24, 203.3 
2025-02-07, 65, , 37, 539.88 
2025-02-18, 5, TAZ-923, 46, 226.95 
2025-01-04, 67, PRODUCT_ERROR, 2, 338.48 
2025-01-12, 42, KSL-407, 20, 988.25 
2025-02-22, 83, WNH-402, 1, 53.29 
2025-02-08, 37, RUJ-593, 12, 653.0 
2025-01-24, 66, KBS-323, 50, 712.76 
2025-02-07, 21, TAW-642, 49, 608.09 
2025-01-03, 89, PXA-784, 29, 167.6 
2025-01-30, 84, GGV-615, 50, 979.75 
DATE_ERROR, 46, JPI-395, 38, 14.0 
2025-02-03, 75, MBL-149, QUANTITY_ERROR, 461.38 
2025-02-04, 6, PBP-580, 23, 71.24 
2025-02-05, 59, DGO-619, 8, 689.57 
2025-03-30, 33, QZJ-183, 39, 825.95 
2025-03-01, 64, NJU-559, 25, 644.85 
2025-01-02, 95, FED-779, 1, 149.52 
2025-03-22, 73, LAH-523, 25, 53.45 
2025-02-18, 48, XTL-046, 19, 159.83 
2025-03-24, 39, AWR-716, 21, 141.85 
2025-01-22, 74, KHI-297, 48, None 
2025-01-03, 65, SYE-771, 45, 739.69 
2025-03-03, 54, LIR-550, 28, 104.3 
2025-02-23, 93, UWA-828, 23, 537.9 
None, 5, TKF-964, 11, 138.13 
2025-02-22, 78, ALX-355, 35, 236.8 
2025-01-03, 80, PIE-993, QUANTITY_ERROR, 394.32 
2025-02-22, STORE_ERROR, TWE-309, , 638.94 
2025-03-02, 66, PCK-442, 43, 924.08 
2025-03-08, 84, EST-266, 33, 500.11 
2025-03-09, 52, GBC-149, 29, 227.78 
2025-01-10, None, RFZ-151, 40, 573.84 
, 35, PRODUCT_ERROR, 10,  
2025-01-03, 49, SJX-284, 45, None 
2025-03-13, STORE_ERROR, TVZ-308, 35, 30.46 
2025-01-15, 31, JFU-831, 11, 381.06 
2025-01-02, 46, TMS-768, 7, 479.63 
2025-01-08, , ETV-588, 47, 216.87 
2025-01-08, None, COV-466, 49, 858.67 
2025-03-31, 70, TVP-064, 42, 919.31 
2025-02-04, , PEU-523, 3, 364.09 
2025-03-16, 80, VRR-008, 31, 578.24 
None, 16, , 11, 826.36 
None, 2, None, 8, 56.97 
2025-02-22, 76, KRP-750, 41, 26.79 
2025-01-27, None, WCR-644, 9, 76.57 
2025-01-05, 67, ECU-228, 17, 695.69 
2025-03-14, 88, LSZ-229, 11, 893.13 
2025-03-17, 36, NOT-142, 40, 451.6 
2025-02-14, 99, , 42, 511.06 
2025-02-26, 19, LRK-036, 31, 253.71 
None, STORE_ERROR, WKZ-669, 42, 980.1 
2025-03-18, 10, OHY-376, 50, 971.65 
DATE_ERROR, 41, MHN-975, 7, 906.14 
2025-02-28, 94, WGG-932, 47, 637.51 
DATE_ERROR, STORE_ERROR, HSK-548, 42, 934.02 
2025-02-02, , ATL-539, 4, 26.1 
2025-03-20, 58, VDQ-468, 30, 11.0 
2025-01-01, 99, PZE-306, , 736.04 
